gene_id,gene_name,GeneGroup,kegg.Alzheimer,kegg.Parkinson,GWAS,raw.pval,corrected.pval,regression coefficient,,,
ENSG00000161217.6,PCYT1A,protein_coding,NA,NA,NA,0.000514246,0.017047968,-0.005370451,,,
ENSG00000161395.7,PGAP3,protein_coding,NA,NA,NA,0.001596157,0.031649151,0.005395642,,,
ENSG00000161405.11,IKZF3,protein_coding,NA,NA,NA,0.002936956,0.044843251,0.005830489,,,
ENSG00000161513.6,FDXR,protein_coding,NA,NA,NA,7.50E-08,0.000186831,0.010879847,,,
ENSG00000161533.5,ACOX1,protein_coding,NA,NA,NA,0.000157277,0.009275444,-0.006728095,,,
ENSG00000161570.3,CCL5,protein_coding,NA,NA,NA,8.04E-06,0.001809298,0.019179122,,,
ENSG00000161573.5,CCL16,protein_coding,NA,NA,NA,0.000767203,0.021254433,0.008627727,,,
ENSG00000161835.6,GRASP,protein_coding,NA,NA,NA,1.74E-05,0.002792825,0.010869881,,,
ENSG00000162148.5,PPP1R32,protein_coding,NA,NA,NA,0.002402366,0.04004776,0.006085572,,,
ENSG00000162188.5,GNG3,protein_coding,NA,NA,NA,0.002728622,0.043041556,-0.009434532,,,
ENSG00000162367.6,TAL1,protein_coding,NA,NA,NA,0.000222254,0.011046909,0.008478833,,,
ENSG00000162377.4,SELRC1,protein_coding,NA,NA,NA,5.97E-05,0.005294951,-0.006711673,,,
ENSG00000162378.8,ZYG11B,protein_coding,NA,NA,NA,0.003526345,0.049719266,-0.004803652,,,
ENSG00000162383.7,SLC1A7,protein_coding,NA,NA,NA,6.61E-06,0.001597509,0.016633121,,,
ENSG00000162456.5,KNCN,protein_coding,NA,NA,NA,0.001281334,0.028031882,-0.004219004,,,
ENSG00000162496.4,DHRS3,protein_coding,NA,NA,NA,0.00018644,0.010135334,0.00744831,,,
ENSG00000162521.12,RBBP4,protein_coding,NA,NA,NA,0.002456494,0.040559143,-0.004249929,,,
ENSG00000162542.8,TMCO4,protein_coding,NA,NA,NA,0.000591318,0.01822903,0.005362458,,,
ENSG00000162598.8,C1orf87,protein_coding,NA,NA,NA,0.00088407,0.022896786,0.0075052,,,
ENSG00000162642.9,C1orf52,protein_coding,NA,NA,NA,0.003008576,0.045561216,-0.003284686,,,
ENSG00000162676.7,GFI1,protein_coding,NA,NA,NA,8.05E-05,0.006119857,0.007862251,,,
ENSG00000162702.5,ZNF281,protein_coding,NA,NA,NA,0.002740278,0.043166591,-0.005483836,,,
ENSG00000162711.12,NLRP3,protein_coding,NA,NA,NA,0.002375376,0.039835491,0.007629233,,,
ENSG00000162735.12,PEX19,protein_coding,NA,NA,NA,0.001115005,0.026038161,-0.007081506,,,
ENSG00000162739.9,SLAMF6,protein_coding,NA,NA,NA,6.61E-05,0.0055642,0.009887477,,,
ENSG00000162783.7,IER5,protein_coding,NA,NA,NA,0.000273013,0.012511483,0.009200882,,,
ENSG00000162851.6,TFB2M,protein_coding,NA,NA,NA,3.11E-05,0.00362864,-0.006845215,,,
ENSG00000162881.5,OXER1,protein_coding,NA,NA,NA,0.000306448,0.013256213,0.009206338,,,
ENSG00000162882.10,HAAO,protein_coding,NA,NA,NA,0.001965707,0.035720083,0.008012883,,,
ENSG00000162928.7,PEX13,protein_coding,NA,NA,NA,0.001262293,0.027911803,-0.004041818,,,
ENSG00000162944.5,RFTN2,protein_coding,NA,NA,NA,0.002100736,0.03723406,0.007677882,,,
ENSG00000162972.6,C2orf47,protein_coding,NA,NA,NA,1.32E-06,0.000708912,-0.007576286,,,
ENSG00000162998.4,FRZB,protein_coding,NA,NA,NA,0.000255959,0.012071445,0.010037441,,,
ENSG00000163071.6,SPATA18,protein_coding,NA,NA,NA,4.62E-11,2.99E-07,0.014399559,,,
ENSG00000163072.10,NOSTRIN,protein_coding,NA,NA,NA,0.001969342,0.035766082,0.008083819,,,
ENSG00000163126.10,ANKRD23,protein_coding,NA,NA,NA,0.00344148,0.049099055,0.006634645,,,
ENSG00000163239.8,TDRD10,protein_coding,NA,NA,NA,3.87E-08,0.00012539,0.012168866,,,
ENSG00000163249.5,CCNYL1,protein_coding,NA,NA,NA,0.000348278,0.014070075,-0.007175784,,,
ENSG00000163319.6,MRPS18C,protein_coding,NA,NA,NA,5.82E-06,0.001505552,-0.0061573,,,
ENSG00000163354.9,DCST2,protein_coding,NA,NA,NA,0.000543282,0.017626606,0.008014147,,,
ENSG00000163412.7,EIF4E3,protein_coding,NA,NA,NA,0.000943046,0.023797247,-0.004584923,,,
ENSG00000163449.6,TMEM169,protein_coding,NA,NA,NA,0.000258401,0.012117816,-0.007196439,,,
ENSG00000163453.6,IGFBP7,protein_coding,NA,NA,NA,0.003093874,0.046300934,0.005962915,,,
ENSG00000163466.11,ARPC2,protein_coding,NA,NA,NA,0.000846376,0.022422384,-0.003420581,,,
ENSG00000163508.7,EOMES,protein_coding,NA,NA,NA,0.000243337,0.011649598,0.010129091,,,
ENSG00000163519.9,TRAT1,protein_coding,NA,NA,NA,0.000434101,0.015731182,0.007451333,,,
ENSG00000163541.7,SUCLG1,protein_coding,NA,NA,NA,0.000405677,0.015155995,-0.003942037,,,
ENSG00000163564.10,PYHIN1,protein_coding,NA,NA,NA,1.02E-09,5.49E-06,0.019485468,,,
ENSG00000163586.5,FABP1,protein_coding,NA,NA,NA,0.002890736,0.044469825,0.007748205,,,
ENSG00000163632.8,C3orf49,protein_coding,NA,NA,NA,0.000558257,0.017748921,-0.004454109,,,
ENSG00000163636.6,PSMD6,protein_coding,NA,NA,NA,1.38E-06,0.000719064,-0.006536627,,,
ENSG00000163681.9,SLMAP,protein_coding,NA,NA,NA,0.001274053,0.027953877,-0.004970249,,,
ENSG00000163687.8,DNASE1L3,protein_coding,NA,NA,NA,0.001205538,0.027314297,0.007622803,,,
ENSG00000163794.5,UCN,protein_coding,NA,NA,NA,9.67E-05,0.006809739,0.008692525,,,
ENSG00000163798.9,SLC4A1AP,protein_coding,NA,NA,Alzheimer's_disease--PubMedId:22159054,3.22E-05,0.00366278,-0.005602196,,,
ENSG00000163807.4,KIAA1143,protein_coding,NA,NA,NA,5.11E-05,0.004823571,-0.006481042,,,
ENSG00000163812.9,ZDHHC3,protein_coding,NA,NA,NA,0.000951987,0.023873347,-0.003849563,,,
ENSG00000163866.7,C1orf212,protein_coding,NA,NA,NA,0.000565355,0.017819978,-0.005148794,,,
ENSG00000163877.7,SNIP1,protein_coding,NA,NA,NA,0.001274317,0.027953877,-0.004159752,,,
ENSG00000164007.6,CLDN19,protein_coding,NA,NA,NA,0.002158039,0.037897268,-0.005196525,,,
ENSG00000164023.10,SGMS2,protein_coding,NA,NA,NA,0.001249133,0.027771125,-0.00782398,,,
ENSG00000164032.7,H2AFZ,protein_coding,NA,NA,NA,0.001113289,0.026038161,-0.004748921,,,
ENSG00000164056.6,SPRY1,protein_coding,NA,NA,NA,0.000395287,0.0149793,0.009356994,,,
ENSG00000164091.7,WDR82,protein_coding,NA,NA,NA,8.17E-05,0.006153099,-0.00435987,,,
ENSG00000164136.12,IL15,protein_coding,NA,NA,NA,6.60E-05,0.0055642,0.008581486,,,
ENSG00000164163.6,ABCE1,protein_coding,NA,NA,NA,0.000158728,0.009299823,-0.006416878,,,
ENSG00000164168.3,TMEM184C,protein_coding,NA,NA,NA,0.000533659,0.017418358,-0.005174075,,,
ENSG00000164181.9,ELOVL7,protein_coding,NA,NA,NA,0.00321149,0.047232086,0.006704829,,,
ENSG00000164209.11,SLC25A46,protein_coding,NA,NA,NA,0.0001525,0.009166955,-0.006519657,,,
ENSG00000164252.8,AGGF1,protein_coding,NA,NA,NA,0.001174442,0.026948951,-0.005270181,,,
ENSG00000164308.12,ERAP2,protein_coding,NA,NA,NA,0.002240859,0.038520756,0.018425191,,,
ENSG00000164332.6,UBLCP1,protein_coding,NA,NA,NA,0.000630956,0.018958025,-0.006428667,,,
ENSG00000164347.11,GFM2,protein_coding,NA,NA,NA,0.001790363,0.033940167,-0.005566156,,,
ENSG00000164400.4,CSF2,protein_coding,NA,NA,NA,0.001932549,0.035415498,-0.00381361,,,
ENSG00000164406.7,LEAP2,protein_coding,NA,NA,NA,0.000693218,0.019929251,0.006291166,,,
ENSG00000164483.12,SAMD3,protein_coding,NA,NA,NA,0.00034575,0.014020407,0.00871289,,,
ENSG00000164542.8,KIAA0895,protein_coding,NA,NA,NA,0.000538114,0.017504903,-0.005555975,,,
ENSG00000164627.12,KIF6,protein_coding,NA,NA,NA,0.002266725,0.038750043,0.003811575,,,
ENSG00000164736.5,SOX17,protein_coding,NA,NA,NA,7.84E-05,0.0060224,0.010557852,,,
ENSG00000164776.5,PHKG1,protein_coding,NA,NA,NA,0.00315242,0.046723879,0.007915908,,,
ENSG00000164849.6,GPR146,protein_coding,NA,NA,NA,0.000329335,0.013715232,0.008769493,,,
ENSG00000164877.14,MICALL2,protein_coding,NA,NA,NA,0.000967706,0.024081171,0.006904258,,,
ENSG00000164902.8,PHAX,protein_coding,NA,NA,NA,0.003016539,0.045607033,-0.004367399,,,
ENSG00000164924.12,YWHAZ,protein_coding,NA,NA,NA,0.001518095,0.030722215,-0.004594737,,,
ENSG00000164934.8,DCAF13,protein_coding,NA,NA,NA,0.000761277,0.021153835,-0.005480091,,,
ENSG00000165119.11,HNRNPK,protein_coding,NA,NA,NA,0.001140995,0.026443744,-0.003041816,,,
ENSG00000165264.6,NDUFB6,protein_coding,1,1,NA,3.93E-05,0.004200841,-0.004883174,,,
ENSG00000165280.11,VCP,protein_coding,NA,NA,NA,0.000650898,0.019254304,-0.003939009,,,
ENSG00000165366.8,RP11-484I6.6,lncRNA,NA,NA,NA,0.003109043,0.046420738,-0.005794623,,,
ENSG00000165507.7,C10orf10,protein_coding,NA,NA,NA,2.92E-06,0.001114376,0.024531112,,,
ENSG00000165629.14,ATP5C1,protein_coding,1,1,NA,1.54E-05,0.002634013,-0.005626765,,,
ENSG00000165660.6,FAM175B,protein_coding,NA,NA,NA,0.001161895,0.026717805,-0.00446463,,,
ENSG00000165672.5,PRDX3,protein_coding,NA,NA,NA,0.00015443,0.009188558,-0.005902331,,,
ENSG00000165678.13,GHITM,protein_coding,NA,NA,NA,1.66E-05,0.002732599,-0.006241366,,,
ENSG00000165810.11,BTNL9,protein_coding,NA,NA,NA,0.000317701,0.013438738,0.011979028,,,
ENSG00000165943.4,MOAP1,protein_coding,NA,NA,NA,0.001302263,0.028280832,-0.005432639,,,
ENSG00000166025.12,AMOTL1,protein_coding,NA,NA,NA,0.000563973,0.017811156,-0.004621608,,,
ENSG00000166033.6,HTRA1,protein_coding,NA,NA,NA,0.001447784,0.029919109,0.00569287,,,
ENSG00000166133.12,RPUSD2,protein_coding,NA,NA,NA,0.001936743,0.03543223,-0.004516195,,,
ENSG00000166135.6,HIF1AN,protein_coding,NA,NA,NA,0.000681559,0.019716083,-0.006070461,,,
ENSG00000166181.8,API5,protein_coding,NA,NA,NA,0.002278197,0.038808395,-0.004201204,,,
ENSG00000166189.6,HPS6,protein_coding,NA,NA,NA,0.00083011,0.022250694,-0.008798931,,,
ENSG00000166226.7,CCT2,protein_coding,NA,NA,NA,0.002811967,0.043893863,-0.004385075,,,
ENSG00000166263.9,STXBP4,protein_coding,NA,NA,NA,8.69E-05,0.006416784,0.005762332,,,
ENSG00000166289.4,PLEKHF1,protein_coding,NA,NA,NA,3.74E-06,0.001253443,0.009747591,,,
ENSG00000166387.6,PPFIBP2,protein_coding,NA,NA,NA,0.000276191,0.012529063,0.007104738,,,
ENSG00000166411.9,IDH3A,protein_coding,NA,NA,NA,0.001464846,0.030175333,-0.005099727,,,
ENSG00000166451.9,CENPN,protein_coding,NA,NA,NA,0.000308774,0.013268286,-0.00563308,,,
ENSG00000166454.5,ATMIN,protein_coding,NA,NA,NA,0.000257019,0.01210379,-0.005506456,,,
ENSG00000166482.6,MFAP4,protein_coding,NA,NA,NA,0.000627826,0.018912616,0.011420049,,,
ENSG00000166501.8,PRKCB,protein_coding,NA,NA,NA,0.00083719,0.022358675,-0.007773974,,,
ENSG00000166619.7,BLCAP,protein_coding,NA,NA,NA,6.41E-05,0.005482171,-0.004985702,,,
ENSG00000166847.5,DCTN5,protein_coding,NA,NA,NA,0.00013286,0.008407532,-0.004263975,,,
ENSG00000166855.4,CLPX,protein_coding,NA,NA,NA,2.24E-05,0.003093873,-0.005704135,,,
ENSG00000166860.2,ZBTB39,protein_coding,NA,NA,NA,0.003028348,0.04570027,-0.004739964,,,
ENSG00000166913.8,YWHAB,protein_coding,NA,NA,NA,0.000521676,0.017177153,-0.005512326,,,
ENSG00000166928.6,MS4A14,protein_coding,NA,NA,NA,0.000447611,0.015972039,0.015680641,,,
ENSG00000166971.11,AKTIP,protein_coding,NA,NA,NA,5.00E-05,0.004767025,-0.006163209,,,
ENSG00000166979.8,FAM176C,protein_coding,NA,NA,NA,0.000470842,0.016303993,0.007255367,,,
ENSG00000167005.8,NUDT21,protein_coding,NA,NA,NA,0.002626688,0.042151902,-0.004166138,,,
ENSG00000167107.8,ACSF2,protein_coding,NA,NA,NA,0.002892141,0.044469825,0.005188208,,,
ENSG00000167315.10,ACAA2,protein_coding,NA,NA,NA,0.001589364,0.031629867,-0.005830871,,,
ENSG00000167447.7,SMG8,protein_coding,NA,NA,NA,0.000308414,0.013268286,-0.009088605,,,
ENSG00000167543.9,TP53I13,protein_coding,NA,NA,NA,1.89E-05,0.002849104,0.007346559,,,
ENSG00000167552.8,TUBA1A,protein_coding,NA,NA,NA,0.001204946,0.027314297,-0.007281961,,,
ENSG00000167565.7,SERTAD3,protein_coding,NA,NA,NA,0.000205189,0.010700106,0.006479426,,,
ENSG00000167588.7,GPD1,protein_coding,NA,NA,NA,0.003294552,0.047802722,-0.010468109,,,
ENSG00000167617.2,CDC42EP5,protein_coding,NA,NA,NA,0.000275606,0.012529063,0.010901691,,,
ENSG00000167633.11,KIR3DL1,protein_coding,NA,NA,NA,8.64E-05,0.006408261,0.008045988,,,
ENSG00000167721.5,TSR1,protein_coding,NA,NA,NA,2.24E-05,0.003093873,-0.00633207,,,
ENSG00000167778.4,SPRYD3,protein_coding,NA,NA,NA,0.00350503,0.049602343,-0.00468875,,,
ENSG00000167895.8,TMC8,protein_coding,NA,NA,NA,6.89E-05,0.005636194,0.010569175,,,
ENSG00000167981.4,ZNF597,protein_coding,NA,NA,NA,0.002611597,0.042034642,-0.004412694,,,
ENSG00000167992.8,VWCE,protein_coding,NA,NA,NA,1.50E-08,6.96E-05,0.013026454,,,
ENSG00000167994.7,RAB3IL1,protein_coding,NA,NA,NA,0.000279753,0.012641557,0.009683876,,,
ENSG00000168010.6,ATG16L2,protein_coding,NA,NA,NA,0.000508047,0.017004887,0.008337319,,,
ENSG00000168026.11,TTC21A,protein_coding,NA,NA,NA,8.52E-05,0.006342596,0.007144226,,,
ENSG00000168036.12,CTNNB1,protein_coding,NA,NA,NA,0.00056402,0.017811156,-0.003646687,,,
ENSG00000168040.4,FADD,protein_coding,1,NA,NA,0.001943829,0.035481722,-0.006632449,,,
ENSG00000168056.9,LTBP3,protein_coding,NA,NA,NA,0.001030209,0.024890947,0.006675411,,,
ENSG00000168071.15,CCDC88B,protein_coding,NA,NA,NA,6.86E-05,0.005636194,0.009039481,,,
ENSG00000168096.9,ANKS3,protein_coding,NA,NA,NA,0.000543487,0.017626606,0.005160571,,,
ENSG00000168209.3,DDIT4,protein_coding,NA,NA,NA,4.52E-06,0.001296784,0.022291997,,,
ENSG00000168242.3,HIST1H2BI,protein_coding,NA,NA,NA,0.00071802,0.020389005,0.007814753,,,
ENSG00000168256.12,NKIRAS2,protein_coding,NA,NA,NA,0.001293705,0.028222585,-0.005671261,,,
ENSG00000168264.6,IRF2BP2,protein_coding,NA,NA,NA,0.000323683,0.01354954,0.006302874,,,
ENSG00000168282.3,MGAT2,protein_coding,NA,NA,NA,0.000986095,0.024320653,-0.005318674,,,
ENSG00000168288.7,MMADHC,protein_coding,NA,NA,NA,2.35E-06,0.001026947,-0.00733105,,,
ENSG00000168291.8,PDHB,protein_coding,NA,NA,NA,1.22E-05,0.002284428,-0.006631015,,,
ENSG00000168350.6,DEGS2,protein_coding,NA,NA,NA,0.003331435,0.048165323,0.005818205,,,
ENSG00000168395.10,ING5,protein_coding,NA,NA,NA,0.00124919,0.027771125,0.004933058,,,
ENSG00000168405.9,CMAHP,protein_coding,NA,NA,NA,8.31E-05,0.006233862,0.010646341,,,
ENSG00000168412.5,MTNR1A,protein_coding,NA,NA,NA,0.000132077,0.008390786,-0.003145785,,,
ENSG00000168438.7,CDC40,protein_coding,NA,NA,NA,0.000314798,0.013437998,-0.006277296,,,
ENSG00000168476.7,REEP4,protein_coding,NA,NA,NA,0.000558218,0.017748921,0.005949466,,,
ENSG00000168477.13,TNXB,protein_coding,NA,NA,NA,0.00242573,0.040221935,0.008825742,,,
ENSG00000168496.3,FEN1,protein_coding,NA,NA,NA,0.00019279,0.01029259,-0.00700366,,,
ENSG00000168685.10,IL7R,protein_coding,NA,NA,NA,0.001322523,0.0285828,0.007861295,,,
ENSG00000168702.11,LRP1B,protein_coding,NA,NA,NA,0.001099493,0.025860072,0.005798164,,,
ENSG00000168827.9,GFM1,protein_coding,NA,NA,NA,0.002168221,0.037940224,-0.005019366,,,
ENSG00000168918.9,INPP5D,protein_coding,NA,NA,Alzheimer's_disease_(late_onset)--PubMedId:24162737,6.02E-07,0.000479063,0.010846498,,,
ENSG00000168994.8,PXDC1,protein_coding,NA,NA,NA,0.001458725,0.030103634,0.00657155,,,
ENSG00000169016.12,E2F6,protein_coding,NA,NA,NA,5.25E-05,0.004912945,-0.006144102,,,
ENSG00000169021.3,UQCRFS1,protein_coding,1,1,NA,2.31E-07,0.00027681,-0.006699541,,,
ENSG00000169105.6,CHST14,protein_coding,NA,NA,NA,0.00036466,0.014390975,0.004862789,,,
ENSG00000169118.9,CSNK1G1,protein_coding,NA,NA,NA,0.001550579,0.031146153,-0.004065795,,,
ENSG00000169213.5,RAB3B,protein_coding,NA,NA,NA,3.99E-05,0.004200841,-0.009570569,,,
ENSG00000169583.11,CLIC3,protein_coding,NA,NA,NA,0.001466591,0.030175333,0.009922468,,,
ENSG00000169599.8,NFU1,protein_coding,NA,NA,NA,0.000392138,0.014938969,-0.004314107,,,
ENSG00000169612.3,FAM103A1,protein_coding,NA,NA,NA,0.000518885,0.01711289,-0.00858301,,,
ENSG00000169919.11,GUSB,protein_coding,NA,NA,NA,4.91E-06,0.001370433,0.005593912,,,
ENSG00000169981.6,ZNF35,protein_coding,NA,NA,NA,0.000651671,0.019254304,-0.004530934,,,
ENSG00000170027.4,YWHAG,protein_coding,NA,NA,NA,0.000138832,0.008617128,-0.006156588,,,
ENSG00000170043.7,TRAPPC1,protein_coding,NA,NA,NA,0.003363308,0.048345686,-0.0042941,,,
ENSG00000170100.9,ZNF778,protein_coding,NA,NA,NA,0.000703455,0.02012806,-0.004830579,,,
ENSG00000170153.5,RNF150,protein_coding,NA,NA,NA,0.00129926,0.028271342,-0.006642224,,,
ENSG00000170185.5,USP38,protein_coding,NA,NA,NA,0.000105234,0.007264319,-0.005575644,,,
ENSG00000170275.8,CRTAP,protein_coding,NA,NA,NA,4.31E-05,0.004354273,0.005357755,,,
ENSG00000170581.8,STAT2,protein_coding,NA,NA,NA,0.002241641,0.038520756,0.005223961,,,
ENSG00000170633.11,RNF34,protein_coding,NA,NA,NA,0.002166695,0.037940224,-0.003536532,,,
ENSG00000170667.9,RASA4B,protein_coding,NA,NA,NA,0.001795518,0.033940945,0.009046554,,,
ENSG00000170791.13,CHCHD7,protein_coding,NA,NA,NA,0.002267658,0.038750043,-0.004330994,,,
ENSG00000170871.7,KIAA0232,protein_coding,NA,NA,NA,0.000432981,0.015727117,-0.00572805,,,
ENSG00000170881.4,RNF139,protein_coding,NA,NA,NA,0.000229786,0.011280414,-0.004955015,,,
ENSG00000170891.6,CYTL1,protein_coding,NA,NA,NA,0.00010431,0.007236904,0.012903023,,,
ENSG00000170919.9,TPT1-AS1,lncRNA,NA,NA,NA,4.28E-05,0.004354273,0.008750319,,,
ENSG00000170946.10,DNAJC24,protein_coding,NA,NA,NA,0.002629561,0.042177115,-0.004307582,,,
ENSG00000170962.8,PDGFD,protein_coding,NA,NA,NA,0.002782944,0.043517082,0.007409278,,,
ENSG00000171055.10,FEZ2,protein_coding,NA,NA,NA,0.00112904,0.02627547,-0.005150945,,,
ENSG00000171103.6,TRMT61B,protein_coding,NA,NA,NA,0.000784613,0.021525378,-0.00545125,,,
ENSG00000171109.13,MFN1,protein_coding,NA,NA,NA,0.001361813,0.029001424,-0.005822742,,,
ENSG00000171126.7,KCNG3,protein_coding,NA,NA,NA,0.000795129,0.021625,-0.004515409,,,
ENSG00000171163.10,ZNF692,protein_coding,NA,NA,NA,9.38E-05,0.006663509,0.009957899,,,
ENSG00000171492.10,LRRC8D,protein_coding,NA,NA,NA,0.000734585,0.020662013,-0.003215652,,,
ENSG00000171503.7,ETFDH,protein_coding,NA,NA,NA,0.000922897,0.023434074,-0.005598247,,,
ENSG00000171551.7,ECEL1,protein_coding,NA,NA,NA,0.00089114,0.022988002,-0.01016242,,,
ENSG00000171596.6,NMUR1,protein_coding,NA,NA,NA,0.003240939,0.047392306,0.009298333,,,
ENSG00000171711.2,DEFB4A,protein_coding,NA,NA,NA,0.003213066,0.04723224,-0.006165355,,,
ENSG00000171865.5,RNASEH1,protein_coding,NA,NA,NA,5.88E-06,0.001505552,-0.006449513,,,
ENSG00000172037.8,LAMB2,protein_coding,NA,NA,NA,0.000119392,0.007878441,0.006056092,,,
ENSG00000172070.5,SRXN1,protein_coding,NA,NA,NA,4.31E-05,0.004354273,-0.012315688,,,
ENSG00000172209.4,GPR22,protein_coding,NA,NA,NA,0.002068759,0.036889267,-0.006495556,,,
ENSG00000172409.5,CLP1,protein_coding,NA,NA,NA,2.59E-05,0.003265618,-0.009584315,,,
ENSG00000172531.9,PPP1CA,protein_coding,NA,NA,NA,0.000612926,0.018611803,-0.005244891,,,
ENSG00000172543.3,CTSW,protein_coding,NA,NA,NA,7.86E-06,0.001780503,0.019306564,,,
ENSG00000172653.5,C17orf66,protein_coding,NA,NA,NA,2.00E-05,0.002946199,0.007409694,,,
ENSG00000172667.6,ZMAT3,protein_coding,NA,NA,NA,7.21E-05,0.005778725,0.005799096,,,
ENSG00000172716.11,SLFN11,protein_coding,NA,NA,NA,0.001010726,0.024622204,0.007563769,,,
ENSG00000172889.10,EGFL7,protein_coding,NA,NA,NA,2.32E-05,0.003138453,0.00885613,,,
ENSG00000172890.4,NADSYN1,protein_coding,NA,NA,NA,0.001614692,0.031822395,0.004457736,,,
ENSG00000172943.13,PHF8,protein_coding,NA,NA,NA,0.000466445,0.016250327,0.004089123,,,
ENSG00000172954.8,LCLAT1,protein_coding,NA,NA,NA,0.001853064,0.034620531,-0.004695183,,,
ENSG00000173011.10,TADA2B,protein_coding,NA,NA,NA,0.002236985,0.038520756,-0.004038185,,,
ENSG00000173040.8,EVC2,protein_coding,NA,NA,NA,6.33E-08,0.000170881,0.010198255,,,
ENSG00000173068.10,BNC2,protein_coding,NA,NA,NA,0.000650488,0.019254304,0.006609743,,,
ENSG00000173153.9,ESRRA,protein_coding,NA,NA,NA,0.001701254,0.032866412,-0.005660653,,,
ENSG00000173171.9,MTX1,protein_coding,NA,NA,NA,0.002273045,0.038750043,-0.004145406,,,
ENSG00000173209.16,AHSA2,protein_coding,NA,NA,NA,0.001219532,0.027420433,0.007083266,,,
ENSG00000173261.4,PLAC8L1,protein_coding,NA,NA,NA,0.003536906,0.049794832,0.005532515,,,
ENSG00000173262.7,SLC2A14,protein_coding,NA,NA,NA,0.002695271,0.042807247,0.012390633,,,
ENSG00000173269.5,MMRN2,protein_coding,NA,NA,NA,0.00207544,0.036967699,0.005563159,,,
ENSG00000173418.7,NAA20,protein_coding,NA,NA,NA,0.000232392,0.011339615,-0.004531221,,,
ENSG00000173531.10,MST1,protein_coding,NA,NA,NA,0.001092117,0.025801761,0.006836329,,,
ENSG00000173692.8,PSMD1,protein_coding,NA,NA,NA,0.000181108,0.010030597,-0.005743892,,,
ENSG00000173698.12,GPR64,protein_coding,NA,NA,NA,0.001115443,0.026038161,-0.007849334,,,
ENSG00000173762.2,CD7,protein_coding,NA,NA,NA,0.000708721,0.02020217,0.011668494,,,
ENSG00000173867.7,MRPL46,lncRNA,NA,NA,NA,0.000272253,0.012504925,-0.00574733,,,
ENSG00000173992.4,CCS,protein_coding,NA,NA,NA,0.000516993,0.017094848,0.005328558,,,
ENSG00000174013.7,FBXO45,protein_coding,NA,NA,NA,0.000296292,0.013074561,-0.005006639,,,
ENSG00000174059.11,CD34,protein_coding,NA,NA,NA,0.000788757,0.0215665,0.010336594,,,
ENSG00000174111.7,SOCS7,protein_coding,NA,NA,NA,0.00167248,0.032545548,-0.006150833,,,
ENSG00000174132.7,FAM174A,protein_coding,NA,NA,NA,0.00061131,0.018611803,-0.004568528,,,
ENSG00000174145.7,KIAA1239,protein_coding,NA,NA,NA,5.71E-05,0.005143096,-0.008036325,,,
ENSG00000174151.9,CYB561D1,protein_coding,NA,NA,NA,0.00015422,0.009188558,-0.009227347,,,
ENSG00000174173.6,RG9MTD1,protein_coding,NA,NA,NA,1.56E-07,0.00024139,-0.009828133,,,
ENSG00000174238.8,PITPNA,protein_coding,NA,NA,NA,0.000998615,0.024418955,-0.003511072,,,
ENSG00000174307.5,PHLDA3,protein_coding,NA,NA,NA,0.000911008,0.023275421,0.005686062,,,
ENSG00000174348.9,PODN,protein_coding,NA,NA,NA,1.04E-05,0.00215477,0.011009798,,,
ENSG00000174437.10,ATP2A2,protein_coding,1,NA,NA,0.00018853,0.010177153,-0.00596073,,,
ENSG00000174574.9,AKIRIN1,protein_coding,NA,NA,NA,0.000257511,0.012109365,-0.004778676,,,
ENSG00000174595.4,KLF14,protein_coding,NA,NA,NA,1.33E-06,0.000708912,-0.010668267,,,
ENSG00000174600.9,CMKLR1,protein_coding,NA,NA,NA,0.001212708,0.027380995,0.008319843,,,
ENSG00000174628.12,IQCK,protein_coding,NA,NA,NA,0.001906321,0.03513356,0.004392521,,,
ENSG00000174695.5,TMEM167A,protein_coding,NA,NA,NA,0.000168982,0.009656091,-0.005814882,,,
ENSG00000174780.10,SRP72,protein_coding,NA,NA,NA,0.000862933,0.022571654,-0.004333659,,,
ENSG00000174915.7,PTDSS2,protein_coding,NA,NA,NA,0.001092593,0.025801761,0.004200988,,,
ENSG00000174946.5,GPR171,protein_coding,NA,NA,NA,0.001491372,0.030486089,0.007996866,,,
ENSG00000174953.9,DHX36,protein_coding,NA,NA,NA,0.000517066,0.017094848,-0.005603288,,,
ENSG00000175110.7,MRPS22,protein_coding,NA,NA,NA,1.17E-05,0.00223275,-0.005607107,,,
ENSG00000175193.8,PARL,protein_coding,NA,NA,NA,0.0011038,0.025934099,-0.004342286,,,
ENSG00000175203.9,DCTN2,protein_coding,NA,NA,NA,0.001519919,0.030739928,-0.003546668,,,
ENSG00000175274.11,TP53I11,protein_coding,NA,NA,NA,0.001362186,0.029001424,-0.006402194,,,
ENSG00000175315.2,CST6,protein_coding,NA,NA,NA,0.002240605,0.038520756,0.009369006,,,
ENSG00000175324.5,LSM1,protein_coding,NA,NA,NA,0.000842532,0.022393793,-0.00373683,,,
ENSG00000175352.6,NRIP3,protein_coding,NA,NA,NA,0.001806301,0.03410498,-0.006641509,,,
ENSG00000175376.4,EIF1AD,protein_coding,NA,NA,NA,0.002473551,0.040759828,-0.003265225,,,
ENSG00000175536.6,LIPT2,protein_coding,NA,NA,NA,0.002539437,0.041408032,-0.006766571,,,
ENSG00000175606.6,TMEM70,protein_coding,NA,NA,NA,0.000338096,0.013866212,-0.007280491,,,
